  9591519 DSCT              0.6716  0.0252  7107   257 0.40 1.5344  0.043
  9594007 GDORS             0.9084  0.0173  6820   234 0.40 0.8470  0.042
  9594022 DSCT              1.0779  0.0273  8116   284 0.31 1.0574  0.042
  9594029 DSCT              0.9099  0.0181  6014   161 0.39 0.5340  0.042
  9594100 GDORS             0.9575  0.0398  6660   181 0.40 0.8777  0.043
  9594857 DSCT              0.7819  0.0253  6865   257 0.43 1.8540  0.043
  9595230 GDORA             0.5729  0.0136  7008   254 0.48 1.0547  0.042
  9596093 DSCT/ROT          0.9468  0.0207  7786   270 0.39 1.1569  0.042
  9596300 DSCT              0.7796  0.0172  7489   274 0.46 1.0483  0.042
  9596355 DSCT/ROT          0.3258  0.0159  7556   274 0.56 1.4891  0.044
  9596469 DSCT              1.4095  0.0217  7687   269 0.36 1.1203  0.041
  9597218 DSCT              0.5802  0.0133  7675   272 0.53 1.0438  0.042
  9598448 DSCT              0.9634  0.0217  7794   271 0.41 1.4627  0.042
  9602542 DSCT              0.3347  0.0188  8181   279 0.75 1.5954  0.045
  9604762 DSCT              2.5608  0.0327  7437   271 0.19 0.9042  0.041
  9606739 DSCT              0.7693  0.0247  6679   187 0.67 1.4286  0.042
  9612468 DSCT              0.7457  0.0257  7346   273 0.76 1.8156  0.043
  9612697 DSCT              0.7531  0.0161  7146   292 0.76 1.0291  0.042
  9630640 DSCT/ROT          0.4339  0.0162  6669   196 0.51 1.3440  0.043
  9632537 DSCT/ROT          0.6435  0.0239  7961   276 0.49 1.6890  0.043
  9636283 DSCT              1.5543  0.1144  7936   273 0.32 0.5785  0.048
  9637265 DSCT/EB           0.4833  0.0147  7568   270 0.42 1.1168  0.042
  9640891 DSCT              0.2386  0.0182  8359   297 0.38 1.7466  0.049
  9642894 DSCT              1.8497  0.0218  7194   277 0.14 0.9911  0.041
  9649801 DSCT              0.4853  0.0220  8605   315 0.38 1.3057  0.044
  9650390 DSCT              1.3320  0.0326  8530   304 0.31 2.0526  0.042
  9650501 DSCT              0.8449  0.0280  7455   265 0.34 1.1934  0.043
  9651065 DSCT              2.0256  0.0505  7537   146 0.24 0.9511  0.042
  9651298 DSCT/EB           0.5619  0.0178  7821   271 0.38 1.1720  0.042
  9651658 GDORA             0.9278  0.0298  7591   269 0.40 0.9899  0.042
  9652302 GDORM             0.6542  0.0242  7175   280 0.39 1.2691  0.043
  9653450 DSCT/ROT          0.8625  0.0253  7801   270 0.41 1.1913  0.042
  9654789 GDORA             0.8853  0.0163  7135   287 0.45 0.8388  0.041
  9655055 DSCT              0.8173  0.0290  7761   271 0.40 1.6639  0.043
  9655114 DSCT              0.8718  0.0335  7400   149 0.44 1.3499  0.043
  9655151 GDORS             0.8818  0.0203  7204   281 0.45 0.8862  0.042
  9655169 DSCT              2.8578  0.0193  5386   155 0.16-0.2799  0.041
  9655177 DSCT              0.8167  0.0320  7044   237 0.41 1.8787  0.043
  9655392 DSCT              1.6617  0.0475  4589   165 0.22-0.9075  0.042
  9655393 DSCT              0.9104  0.0287  7713   268 0.39 1.1076  0.042
  9655399 GDORA             0.8718  0.0168  7254   278 0.45 0.8755  0.042
  9655402 DSCT              0.8575  0.0297  6842   252 0.42 1.2470  0.043
  9655404 DSCT              0.0619  0.0635  5120   138 0.50 1.9321  0.359
  9655422 DSCT              0.9584  0.0264  7743   267 0.40 1.4887  0.042
  9655438 DSCT/ROT          0.8338  0.0299  7118   263 0.41 1.3044  0.043
  9655444 DSCT              0.8770  0.0330  7597   265 0.46 1.5090  0.043
  9655470 DSCT              0.8883  0.0262  7730   266 0.44 1.5707  0.042
  9655501 DSCT              0.8253  0.0298  7888   270 0.41 1.2547  0.043
  9655514 DSCT              0.9682  0.0627  7585   264 0.40 1.4784  0.047
  9655624 GDORM             0.8438  0.0176  6599   189 0.41 0.9669  0.042
  9655769 DSCT              0.8471  0.0252  7296   274 0.41 1.2553  0.042
  9655800 GDORS             1.1210  0.1431  6924   227 0.31 0.8500  0.060
  9655909 DSCT              0.7981  0.0229  7501   269 0.42 1.3890  0.042
  9656348 DSCT              3.1341  0.0222  7815   147 0.21 0.8845  0.041
  9656741 DSCT              0.6338  0.0113  7469   273 0.47 1.1197  0.041
  9656934 GDORA             0.5715  0.0128  7180   282 0.50 0.9643  0.042
  9666465 DSCT/ROT          0.6627  0.0225  7176   296 0.69 1.2657  0.043
  9667584 DSCT              0.6132  0.0240  7456   267 0.73 1.5670  0.043
  9673293 DSCT/ROT          1.5976  0.0608  8376   296 0.34 1.4094  0.043
  9693282 DSCT              1.5815  0.0363  6964   260 0.36 1.4716  0.042
  9696853 GDORS             1.9070  0.0286  7272   270 0.16 0.9001  0.041
  9700145 DSCT              0.8105  0.0230  7738   274 0.36 1.1628  0.042
  9700322 DSCT              0.7108  0.0263  6698   140 0.37 1.4868  0.043
  9700679 DSCT              0.8948  0.0284  5100    98 0.44 2.1998  0.042
  9710475 DSCT              0.7162  0.0264  9089   339 0.34 1.3655  0.043
  9713244 DSCT              0.8704  0.0240  7766   269 0.41 0.9985  0.042
  9714209 DSCT              0.3173  0.0170  6918   238 0.44 1.8363  0.045
  9714633 DSCT              1.3372  0.0254  7635   270 0.36 0.7115  0.042
  9715359 DSCT              0.8193  0.0219  8512   308 0.38 1.4453  0.042
  9716107 GDORS             0.8940  0.0203  7602   266 0.43 0.9349  0.042
  9716220 DSCT              0.8588  0.0243  7869   272 0.41 1.4429  0.042
  9716358 GDORS             0.8995  0.0169  6725   234 0.42 1.2045  0.042
  9716385 DSCT/ROT          0.8420  0.0381  7452   268 0.40 1.7556  0.044
  9716523 DSCT              0.9156  0.0212  7004   265 0.38 1.0394  0.042
  9716947 DSCT              1.6092  0.2214  7448   265 0.22 0.4049  0.063
  9717861 DSCT              0.5550  0.0214  9099   337 0.49 1.6729  0.043
  9724080 DSCT/ROT          0.3273  0.0170  7614   272 0.74 1.5874  0.045
  9724220 DSCT/ROT          0.9287  0.0238  6853   210 0.43 1.4177  0.042
  9725543 DSCT              0.3407  0.0149  6953   251 0.77 1.6384  0.044
  9726084 GDORA             1.0542  0.0239  6909   248 0.45 0.8758  0.042
  9730397 DSCT              0.7227  0.0177  7274   275 0.70 1.0120  0.042
  9762713 DSCT              1.1416  0.0351  7099   224 0.27 1.4283  0.042
  9762866 DSCT              0.3985  0.0168  8804   317 0.39 1.5607  0.044
  9764506 GDORS             1.4790  0.0247  7437   266 0.23 0.9930  0.041
  9764965 DSCT              5.3099  0.0303  7400   147 0.10 0.9435  0.041
  9772075 GDORS             1.2049  0.0260  7101   258 0.30 1.1153  0.042
  9773094 DSCT              0.7340  0.0309  7284   273 0.36 1.6391  0.044
  9773172 GDORS/ROT         2.8049  0.0344  6412   222 0.14 1.3677  0.041
  9773512 DSCT              3.6910  0.7158  8100   283 0.21 0.8438  0.079
  9773821 DSCT/SOLR         1.1978  0.0273  5637   158 0.32 1.9037  0.042
  9774314 DSCT/ROT          0.9803  0.0215  8047   281 0.36 1.0457  0.042
  9774357 GDORM             1.0169  0.0191  7541   272 0.35 0.8608  0.042
  9775385 DSCT              2.0832  0.0269  7360   269 0.26 0.9284  0.041
  9775454 DSCT              6.3346  0.0488  7100   147 0.14 1.3200  0.041
  9776378 DSCT              0.8498  0.0219  8358   289 0.39 1.6057  0.042
  9777807 GDORA             0.9436  0.0250  7588   266 0.39 1.0281  0.042
  9778742 GDORS             0.5894  0.0125  7464   269 0.48 1.0318  0.042
  9786859 GDORS             0.5587  0.0156  6845   237 0.71 1.1064  0.042
  9790144 GDORS/EB          0.7147  0.0243  8019   281 0.69 1.8128  0.043
  9790479 DSCT              2.4850  0.0422  7981   276 0.20 1.2290  0.041
  9791112 DSCT              1.0138  0.0250  7265   277 0.50 0.9613  0.042
  9791381 DSCT              0.4120  0.1593  6946   271 0.84 2.0586  0.141
  9812351 DSCT              2.8575  0.0591  7938   149 0.14 1.8711  0.042
  9812716 DSCT              0.3487  0.0153  7515   268 0.51 1.4709  0.044
  9813078 DSCT              1.3653  0.0264  6812   136 0.24 1.0975  0.042
  9818269 DSCT              1.2779  0.0235  7479   269 0.31 1.2605  0.041
  9823602 DSCT              1.0721  0.0251  7648   267 0.27 0.9492  0.042
  9823652 DSCT              0.4585  0.0252  7592   266 0.38 1.5015  0.045
  9828226 DSCT              1.5664  0.0389  9000   338 0.22 1.6600  0.042
  9832497 DSCT/ROT          1.1288  0.0258  7369   274 0.26 1.0543  0.042
  9832655 DSCT              0.7447  0.0261  7130   247 0.35 1.3484  0.043
  9832727 DSCT/ROT          0.6081  0.0269  7854   268 0.37 1.3132  0.044
  9836020 DSCT              0.8849  0.0249  7625   266 0.44 1.0643  0.042
  9836073 DSCT              0.8849  0.0186  7622   266 0.44 0.9839  0.042
  9837267 DSCT              0.8389  0.0235  8148   293 0.39 1.2121  0.042
  9837659 DSCT/ROT          0.7531  0.0235  7446   262 0.41 1.4179  0.042
  9838496 DSCT/ROT          0.8979  0.0236  7610   265 0.43 1.0352  0.042
  9839184 DSCT              0.7302  0.0122  7382   282 0.44 0.9694  0.041
  9839547 GDORS             0.7570  0.0150  7274   275 0.45 1.0605  0.042
  9842860 GDORA             1.0172  0.0286  7395   272 0.42 0.8926  0.042
  9844510 GDORA             1.4500  0.0231  7197   280 0.36 0.8751  0.041
  9844791 DSCT              0.6999  0.0234  6989   229 0.63 1.4945  0.043
  9845573 DSCT              1.3758  0.0293  8895   327 0.37 1.6064  0.042
  9845907 DSCT              1.2426  0.0249  8080   280 0.45 1.2380  0.042
  9846419 GDORS             0.5680  0.0162  6683   189 0.70 1.1394  0.042
  9847243 GDORS             0.6878  0.0169  6978   206 0.66 0.9304  0.042
  9847901 GDORM             1.6812  0.0202  6744   189 0.27 1.2553  0.041
  9848000 GDORA             1.0698  0.0225  7031   244 0.45 0.8654  0.042
  9848460 GDORM             1.1874  0.0205  7002   225 0.45 1.1179  0.041
  9849107 DSCT              0.4444  0.0151  6952   297 0.78 1.3389  0.043
  9850393 DSCT              0.9342  0.0261  7284   273 0.53 1.2634  0.042
  9874181 DSCT              1.3767  0.0261  7326   268 0.23 1.3764  0.042
  9875566 DSCT              0.8138  0.0272  7117   266 0.45 1.5749  0.043
  9881909 GDORS             1.5560  0.2747  6956   217 0.27 1.0432  0.074
  9892624 DSCT              0.8280  0.1289  7325   275 0.33 0.9828  0.068
  9893388 DSCT              0.8647  0.0216  7616   264 0.38 0.9389  0.042
  9895269 DSCT              0.4871  0.0190  8499   307 0.41 1.5777  0.043
  9895857 DSCT/ROT          0.6255  0.0172  8073   285 0.40 1.0188  0.042
  9896606 GDORS/ROT         0.5796  0.0175  7126   278 0.42 0.9620  0.042
  9896743 GDORS/EB          0.8355  0.0163  7430   272 0.38 0.9161  0.042
  9897089 DSCT              0.8459  0.0183  7805   269 0.38 1.0384  0.042
  9898401 DSCT/EB/ROT       1.0394  0.0236  7520   265 0.32 1.1615  0.042
  9903360 DSCT/ROT          0.5523  0.0179  7882   270 0.65 1.2041  0.043
  9905648 GDORS             0.6754  0.0150  7294   276 0.65 1.0970  0.042
  9907383 GDORS             0.5610  0.0161  7182   281 0.70 1.0771  0.042
  9909300 GDORA             1.7353  0.0231  6813   200 0.27 0.9142  0.041
  9910533 DSCT              0.5593  0.0210  8364   297 0.75 1.4431  0.043
  9913819 DSCT              0.9145  0.0240  7322   272 0.61 1.1362  0.042
  9943441 DSCT/ROT          0.7790  0.0242  7707   269 0.37 1.2103  0.042
  9953617 DSCT              0.4837  0.0138  7689   267 0.38 1.3132  0.042
  9955262 GDOR/EB?          4.0698  0.0275  6715   180 0.19 0.6925  0.041
  9962653 GDORA             3.6586  0.0277  7183   241 0.24 0.8175  0.041
  9963609 DSCT              1.0254  0.0230  7689   268 0.42 1.0420  0.042
  9963667 DSCT              0.5928  0.0239  8365   295 0.66 1.6378  0.043
  9966976 DSCT              0.6492  0.0139  7792   270 0.67 1.1387  0.042
  9967183 GDORS             0.8480  0.0207  7621   266 0.60 1.0240  0.042
  9969989 GDORS/ROT         1.5745  0.0235  7149   262 0.31 0.7309  0.041
  9970139 GDORM             1.4781  0.0237  7157   269 0.38 1.1136  0.041
  9970568 DSCT              2.5149  0.0324  7900   279 0.20 1.3511  0.041
  9971786 DSCT/ROT          1.0226  0.0249  7774   267 0.50 1.5458  0.042
  9973036 DSCT              4.1658  0.0246  7177   271 0.22 1.0153  0.041
  9974087 DSCT              1.0613  0.0266  5568   142 0.53 1.9876  0.042
 10000056 DSCT              0.2669  0.0184  8201   280 0.43 1.5638  0.047
 10001145 DSCT              0.9666  0.0222  7785   273 0.34 1.3716  0.042
 10002897 DSCT/ROT          0.6873  0.0233  7305   274 0.39 1.4747  0.043
 10004660 DSCT              0.6107  0.0248  9325   349 0.38 1.7032  0.043
 10014548 DSCT              1.9957  0.0258  7210   267 0.23 1.1203  0.041
 10014604 DSCT              0.7316  0.0129  7480   268 0.34 0.9924  0.041
 10014649 DSCT              0.5307  0.0224  8942   333 0.37 1.7716  0.044
 10015534 GDORS/ROT?        1.7154  0.0312  8028   284 0.22 1.0575  0.041
 10028433 GDORS             0.5707  0.0144  7439   273 0.70 1.0988  0.042
 10029999 DSCT              1.3691  0.0307  7320   276 0.37 0.9751  0.042
 10030943 DSCT/ROT          1.1780  0.0212  6848   201 0.45 1.3915  0.041
 10031634 DSCT              0.8408  0.0160  6793   224 0.62 0.9592  0.042
 10034227 DSCT/ROT          1.1911  0.0238  7254   274 0.49 0.8720  0.042
 10035155 DSCT              0.9935  0.0298  6951   233 0.54 1.1075  0.042
 10035772 DSCT              1.2390  0.0268  7434   263 0.48 1.4349  0.042
 10056297 DSCT              0.3831  0.0153  7299   274 0.50 1.5536  0.043
 10056931 DSCT              0.5196  0.0177  7707   267 0.49 1.0490  0.043
 10065244 DSCT              0.9026  0.0312  7114   271 0.43 1.2344  0.043
 10069934 GDORA             1.9930  0.0250  7205   276 0.20 0.8692  0.041
 10071056 DSCT/ROT          0.5475  0.0130  7654   267 0.36 1.2238  0.042
 10073601 GDORM             1.1151  0.0209  7240   128 0.27 1.2905  0.042
 10079420 DSCT/ROT          0.8291  0.0219  6934   215 0.34 1.5289  0.042
 10080943 DSCT              0.9246  0.0242  7282   276 0.37 1.3827  0.042
 10083442 GDORS             0.5599  0.0152  7436   268 0.46 0.9981  0.042
 10091792 GDORS             0.6521  0.0426  7046   303 0.68 1.2329  0.047
 10093607 GDORS/GDORA       1.3346  0.0526  7153   261 0.38 1.0777  0.043
 10095496 DSCT              0.5382  0.0178  7093   280 0.73 1.4119  0.043
 10096499 GDORS             5.2777  0.1716  7960   280 0.12 1.7408  0.043
 10130777 DSCT              0.9375  0.0387  8163   286 0.38 1.0813  0.043
 10134800 DSCT              1.0650  0.0230  8055   282 0.31 1.2649  0.042
 10154094 DSCT              1.0266  0.0330  7725   275 0.40 1.1377  0.042
 10154966 DSCT              1.3826  0.0211  7782   270 0.38 0.9494  0.041
 10155321 GDORM             0.5940  0.0140  7381   273 0.71 1.2718  0.042
 10159927 DSCT/ROT          0.6065  0.0157  7986   279 0.68 1.0495  0.042
 10164569 DSCT/ROT          0.9283  0.0275  7863   108 0.57 1.6352  0.042
 10196863 DSCT/ROT          1.0482  0.0211  7200   267 0.32 1.3574  0.042
 10199055 DSCT              0.7759  0.0156  7596   271 0.39 0.9663  0.042
 10199218 GDORS             1.9628  0.0434  6838   257 0.18 0.9505  0.042
 10207957 GDORA             0.6511  0.0187  7306   276 0.33 0.9729  0.042
 10208345 DSCT              1.2836  0.0235  7146   276 0.31 1.1658  0.041
 10213964 DSCT/ROT          0.2763  0.0192  7004   265 0.42 1.6465  0.048
 10213987 DSCT              1.0274  0.0268  7978   274 0.34 1.4592  0.042
 10219475 DSCT              0.6466  0.0137  7750   268 0.64 1.1526  0.042
 10220150 DSCT              1.1911  0.0209  5524   170 0.40 1.7810  0.041
 10220707 DSCT/EB           0.9715  0.0283  7981   275 0.41 1.5550  0.042
 10222716 GDORA             0.7223  0.0224  7746   268 0.70 1.3460  0.042
 10224094 GDORS/GDORA       3.3032  0.2505  7130   276 0.25 0.1993  0.049
 10224550 GDORS             0.8579  0.0215  6748   186 0.54 1.0840  0.042
 10224920 DSCT              0.4048  0.0146  6959   249 0.77 1.6782  0.043
 10226083 DSCT              0.5199  0.0196  7205   273 0.71 1.7977  0.043
 10253943 DSCT              2.0344  0.0286  7879   274 0.28 1.3125  0.041
 10256787 GDORA             2.5420  0.8660  7115   265 0.15 0.2479  0.125
 10258260 DSCT              1.0579  0.0211  7645   270 0.39 1.0990  0.042
 10263800 DSCT              2.0831  0.0313  8900   324 0.22 1.5069  0.041
 10264728 DSCT              1.9038  0.0365  7900   273 0.16 1.4297  0.042
 10273384 DSCT/EB           1.0324  0.0220  7115   114 0.31 1.3801  0.042
 10276126 DSCT/ROT          0.7845  0.0148  7390   275 0.31 0.9427  0.042
 10279745 DSCT              0.8622  0.0265  7790   270 0.36 1.2389  0.042
 10281360 DSCT              1.9635  0.0415  7677   272 0.22 0.9763  0.042
 10281639 DSCT              0.5960  0.0227  7449   268 0.45 1.7047  0.043
 10285770 DSCT/ROT          0.5918  0.0124  7798   272 0.68 1.2297  0.042
 10287874 GDORS             0.6441  0.0167  7109   278 0.73 1.1743  0.042
 10289211 DSCT              1.8873  0.0272  8048   282 0.21 1.3637  0.041
 10289432 GDORS             0.5300  0.0146  7021   286 0.75 1.2244  0.042
 10293818 DSCT              0.6009  0.0171  7787   270 0.67 1.2332  0.042
 10297233 DSCT              1.5047  0.0289  7620   265 0.38 1.0614  0.042
 10317467 GDORS             2.5134  0.0644  7375   268 0.19 1.4153  0.042
 10322290 DSCT              0.4093  0.0211  8819   317 0.48 1.1811  0.045
 10324066 DSCT/ROT          0.5595  0.0153  7636   271 0.45 1.1478  0.042
 10328476 GDORS             0.7999  0.0179  7181   273 0.41 1.0226  0.042
 10345939 GDORA             0.8947  0.0185  7598   264 0.42 0.9370  0.042
 10347481 GDORS             0.8671  0.0305  7137   288 0.39 0.8036  0.043
 10350769 GDORS             1.0201  0.0177  7627   264 0.39 0.8326  0.041
 10355055 DSCT              2.6532  0.0325  8300   290 0.19 1.3954  0.041
 10360294 GDORS             1.4323  0.0780  7111   284 0.38 0.6330  0.045
 10361229 DSCT              2.0642  0.0196  7121   249 0.29 1.0155  0.041
 10362500 GDORA             0.8022  0.0147  6777   262 0.64 0.9020  0.041
 10385459 GDORS             2.6557  0.0589  7063   214 0.13 0.8825  0.042
 10398450 GDORS             0.7815  0.0162  7644   273 0.37 0.9603  0.042
 10405019 GDORS             1.1407  0.0274  7442   263 0.25 0.7876  0.042
 10407873 DSCT/ROT          0.7078  0.0215  7410   265 0.31 1.0915  0.042
 10415087 DSCT              0.7268  0.0243  7171   274 0.63 1.5485  0.043
 10416175 GDORS             1.0100  0.0225  7540   275 0.39 1.0453  0.042
 10416779 DSCT              3.1510  0.5585  7692   265 0.23 0.3219  0.074
 10417022 DSCT              0.1076  0.0234  9061   340 0.83 2.5304  0.086
 10417135 DSCT/ROT          0.3132  0.0203  8565   300 0.83 1.9508  0.047
 10417986 DSCT/ROT          4.1128  0.0302  7423   274 0.20 1.1118  0.041
 10424228 DSCT              0.5082  0.0267  6777   219 0.69 1.5526  0.045
 10424977 GDORS             0.9557  0.0173  6838   240 0.52 0.8133  0.041
 10427093 DSCT/ROT          0.6773  0.0116  6795   239 0.67 1.1830  0.041
 10448764 DSCT              1.2135  0.0238  7545   269 0.32 1.5168  0.042
 10451090 DSCT              3.8276  0.0759  7721   151 0.21 1.1288  0.042
 10451317 DSCT/ROT          0.7594  0.0211  7192   277 0.46 1.3655  0.042
 10462980 DSCT              1.1315  0.0408  7621   268 0.29 1.1858  0.043
 10467146 GDORS/GDORA       0.8695  0.0343  7155   278 0.30 1.0686  0.043
 10469984 DSCT              0.9457  0.0272  7667   271 0.38 1.5847  0.042
 10470294 GDORS             2.4005  0.0313  7125   263 0.15 0.7987  0.041
 10471914 DSCT              1.9586  0.0256  7438   276 0.20 1.1046  0.041
 10482774 DSCT/ROT          1.4049  0.0257  7453   269 0.37 0.8274  0.041
 10483230 GDORS             1.1777  0.0729  7651   271 0.37 0.7327  0.046
 10484808 DSCT              1.4811  0.0281  8284   301 0.33 1.4511  0.042
 10485035 GDORM             0.5774  0.0147  7588   268 0.71 1.2480  0.042
 10485961 DSCT/ROT          1.2555  0.0238  7480   269 0.40 1.0216  0.042
 10489019 GDORM             0.9341  0.0259  6928   232 0.48 1.1126  0.042
 10489265 DSCT              0.2966  0.0163  7875   273 0.74 1.8230  0.045
 10489373 DSCT              0.7054  0.0287  8048   280 0.61 1.6974  0.043
 10489783 DSCT              0.3389  0.0176  7946   278 0.73 1.6939  0.045
 10528873 DSCT/ROT          0.4768  0.0160  7947   277 0.40 1.4380  0.043
 10532771 DSCT              0.9625  0.0266  7922   279 0.32 0.9597  0.042
 10533616 DSCT/ROT          2.7338  0.0243  8200   308 0.11 1.2412  0.041
 10536326 GDORM             0.9910  0.0271  7423   265 0.32 0.9770  0.042
 10537528 DSCT              0.8195  0.4455  8028   282 0.30 1.4067  0.194
 10537907 DSCT              1.6102  0.0294  7400   268 0.20 1.5864  0.041
 10544469 GDORS             0.7910  0.0189  7200   282 0.60 1.0061  0.042
 10548240 GDORS             2.0609  0.1455  6823   235 0.26 0.7246  0.048
 10549292 DSCT              1.9030  0.0359  7880   269 0.20 1.0373  0.042
 10549371 DSCT              3.0695  0.0292  7200   244 0.22 1.2218  0.041
 10549480 GDORS             2.1285  0.0432  8583   319 0.26 1.4813  0.042
 10549643 DSCT              0.9677  0.0307  7694   268 0.42 1.1734  0.042
 10551271 GDORS             0.8933  0.0154  7368   276 0.45 0.9442  0.041
 10553884 GDORS             0.6715  0.0170  7151   279 0.60 0.8758  0.042
 10555142 DSCT              2.7311  0.0283  7000   264 0.21 1.5252  0.041
 10556064 GDORM             1.0984  0.0327  7061   257 0.41 0.8557  0.042
 10580834 DSCT              2.4046  0.0221  7541   264 0.22 0.8804  0.041
 10582000 DSCT              0.5271  0.0166  7135   280 0.47 1.3068  0.042
 10586045 DSCT              0.4240  0.0263  9009   332 0.45 1.3512  0.046
 10586837 GDORS             1.0189  0.0197  7168   265 0.37 1.0476  0.042
 10590857 DSCT              2.3247  0.0264  7300   268 0.19 1.2358  0.041
 10600540 DSCT              0.8968  0.0257  8318   291 0.38 1.3312  0.042
 10604429 DSCT              2.0460  0.0302  7200   268 0.23 1.3708  0.041
 10609641 DSCT              0.5285  0.0258  7743   266 0.70 1.5691  0.044
 10610027 GDORS             5.2899  0.0258  6651    58 0.11 0.8588  0.041
 10615125 DSCT              1.9477  0.0246  7202   266 0.22 1.2865  0.041
 10616124 DSCT              2.4086  0.0273  7719   273 0.18 1.3364  0.041
 10616138 DSCT              2.5189  0.0279  7513   270 0.18 1.3231  0.041
 10616239 GDORS             1.0769  0.0201  6803   198 0.40 1.1955  0.041
 10616594 DSCT/SOLR?        1.2327  0.0220  5350   125 0.42 1.9241  0.041
 10647611 DSCT              1.1875  0.0198  7270   271 0.34 1.0759  0.041
 10652134 GDORA             1.5377  0.0199  7019   223 0.31 0.8697  0.041
 10658802 DSCT              0.7353  0.0264  7627   267 0.39 1.5440  0.043
 10664703 DSCT              1.0157  0.0243  7777   271 0.32 1.6403  0.042
 10664975 DSCT/ROT          2.8362  0.1256  8090   282 0.12 1.9959  0.044
 10668233 DSCT              1.0597  0.0248  7682   267 0.31 1.0996  0.042
 10669515 GDORS             1.0963  0.0237  7268   276 0.29 0.8024  0.042
 10669516 GDORA             1.0993  0.1017  7020   259 0.29 0.7145  0.052
 10675762 DSCT              2.3056  0.0291  7363   268 0.19 0.8932  0.041
 10676246 GDORA             0.6999  0.0161  7289   278 0.63 1.0119  0.042
 10678547 DSCT              0.4221  0.0269  8322   297 0.67 1.9644  0.047
 10679429 DSCT              0.7040  0.0266  7508   268 0.58 1.2137  0.043
 10679607 GDORS             0.7060  0.0148  7773   267 0.58 0.9653  0.042
 10681464 GDORA/EB          0.8825  0.0327  8966   342 0.43 1.6409  0.043
 10684587 DSCT              1.2054  0.0294  7437   269 0.43 1.5042  0.042
 10684673 DSCT              0.8979  0.0553  7250   272 0.49 1.7214  0.046
 10685653 DSCT/ROT          1.6677  0.0297  8109   280 0.28 1.1573  0.041
 10686752 DSCT              1.9868  0.0221  7418   271 0.27 0.8907  0.041
 10713398 DSCT              1.0735  0.0359  7138   275 0.44 1.6403  0.043
 10717721 GDORM             0.5622  0.3316  6960   211 0.45 1.9928  0.209
 10717871 DSCT              1.6568  0.0203  7430   261 0.31 1.3552  0.041
 10722668 GDORM             0.9629  0.0267  7289   267 0.33 1.3128  0.042
 10723618 DSCT              1.2085  0.0231  7986   279 0.26 1.2378  0.042
 10727717 DSCT/ROT          0.7209  0.0214  7780   269 0.34 1.2236  0.042
 10729645 DSCT              1.2066  0.0227  8120   284 0.26 1.2404  0.042
 10732638 DSCT              1.2372  0.0213  7621   267 0.30 1.1465  0.041
 10734935 DSCT              1.3187  0.0228  7810   271 0.33 0.9737  0.041
 10735279 GDORA             0.7921  0.9329  6809   212 0.29 1.5369  0.412
 10741920 DSCT              0.8166  0.0260  7969   276 0.59 1.3139  0.042
 10744042 DSCT/ROT          1.0341  0.0238  6836   211 0.39 1.3056  0.042
 10744342 GDORM             0.3774  0.0366  7105   278 0.63 1.5178  0.053
 10747093 GDORA             0.5764  0.0135  7506   273 0.58 1.0207  0.042
 10749793 DSCT              0.7843  0.0200  7778   269 0.51 1.4091  0.042
 10750903 GDORS             0.7413  0.0138  7261   266 0.54 1.0716  0.041
 10753210 DSCT              0.8463  0.0207  6391   182 0.56 1.3293  0.042
 10753246 DSCT/ROT          0.9716  0.0177  6990   261 0.50 0.9254  0.041
 10775968 DSCT/ROT          1.9249  0.0228  7630   268 0.23 1.1827  0.041
 10777903 DSCT              1.7573  0.0202  7460   262 0.31 1.4417  0.041
 10783150 GDORS             0.7199  0.0205  7487   269 0.44 1.1010  0.042
 10788451 DSCT              1.1822  0.0232  8930   322 0.27 1.4674  0.042
 10790706 DSCT/ROT          0.4997  0.0234  7745   276 0.41 1.1340  0.044
 10799291 GDORS/EB          0.0972  0.0371 11093   407 0.34 2.2949  0.139
 10801714 DSCT             11.8875  0.0314  6974   267 0.24 1.1176  0.041
 10802820 DSCT              0.8608  0.0208  7888   271 0.32 1.3273  0.042
 10803371 GDORS             0.8593  0.0210  7467   266 0.32 0.9145  0.042
 10811753 DSCT              1.0845  0.0248  8243   291 0.36 1.6092  0.042
 10812657 GDORS             0.8271  0.0119  7266   282 0.47 0.9376  0.041
 10813970 DSCT              1.1308  0.0219  7566   270 0.31 1.3698  0.042
 10814711 DSCT              0.2942  0.1046  9193   329 0.61 2.8348  0.130
 10814863 DSCT              0.3724  0.1115  8207   287 0.59 1.7207  0.112
 10815466 DSCT              1.2713  0.0543  8455   293 0.37 1.3929  0.044
 10817600 DSCT/EB           0.5429  0.0268  8146   282 0.63 1.6436  0.044
 10818266 GDORS             1.0025  0.0218  7424   270 0.47 0.9054  0.042
 10847044 GDORS             2.2537  0.0243  6962   207 0.26 0.8028  0.041
 10851035 GDORS             1.3979  0.0233  7355   275 0.23 0.8750  0.041
 10853783 DSCT              1.7724  0.0323  7971   278 0.19 1.0846  0.041
 10855535 DSCT              0.5391  0.0135  7699   273 0.41 1.0483  0.042
 10859386 GDORS             1.6732  0.0235  7047   231 0.23 0.8233  0.041
 10873947 GDORS             0.5829  0.0137  7477   274 0.53 1.0832  0.042
 10875239 GDORS             0.6063  0.0146  7491   272 0.53 1.0043  0.042
 10877999 GDORS             0.7657  0.0175  7166   285 0.47 0.8706  0.042
 10881855 DSCT              0.9669  0.0218  6999   238 0.51 0.9836  0.042
